mend,mend,n. sewing that repairs a worn or torn hole (especially in a garment)\nv. heal or recover,"n. 改进, 修补, 好转\nvt. 修改, 改进, 加快, 修理\nvi. 好转, 改善",1,i:mending/d:mended/p:mended/3:mends/s:mends,workmen were mending faulty cabling
mention,'menʃәn,n. a remark that calls attention to something or someone\nn. an official recognition of merit\nv. make reference to\nv. commend,"n. 提到, 言及, 陈述\nvt. 提到, 提及",4,d:mentioned/p:mentioned/i:mentioning/3:mentions/s:mentions,I haven't mentioned it to William yet
menu,'menju:,n. a list of dishes available at a restaurant\nn. the dishes making up a meal\nn. (computer science) a list of options available to a computer user\nn. an agenda of things to do,"n. 菜单, (功能)选择单\n[计] 菜单",2,s:menus,the waiter handed her a menu
message,'mesidʒ,n. a communication (usually brief) that is written or spoken or signaled\nn. what a communication that is about something is about\nv. send a message to\nv. send as a message,"n. 消息, 通讯, 讯息, 教训, 预言, 广告词\nvt. 通知\nvi. 通报, 报告, 报信\n[计] 报文; 消息; 信息",4,s:messages/i:messaging/p:messaged/3:messages/d:messaged/f:messages,if I'm not there leave a message on the answerphone
metal,'metәl,v. cover with metal,"n. 金属, 金属制品, 合金, 本质, 质料\na. 金属制的\nvt. 以金属覆盖",3,s:metals/i:metaling/p:metaled/3:metals/d:metaled,an adjustable pole made of metal
method,'meθәd,"n. a way of doing something, especially a systematic way; implies an orderly logical arrangement (usually in steps)","n. 方法, 办法, 条理, 秩序\n[医] [方]法",4,s:methods,a method for software maintenance
metre,'mi:tә,n the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)\nn (prosody) the accent in a metrical foot of verse\nn rhythm as given by division into parts of equal duration,"n. 公尺, 格律, 韵律\n[医] 米, 公尺",3,s:metres,sit two metres away from the TV screen
middle,'midl,n. an intermediate part or section\nn. the middle area of the human torso (usually in front)\nn. time between the beginning and the end of a temporal period\nv. put in the middle,"n. 中央, 中间, 腰部\na. 中央的, 中庸的, 中间的",5,s:middles/i:middling/p:middled/3:middles/d:middled,she stood alone in the middle of the street
might,mait,n. physical strength,"n. 力量, 权力\naux. 可能, 也许",1,,
mile,mail,"n. a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters\nn. a large distance\nn. an ancient Roman unit of length equivalent to 1620 yards\nn. a Swedish unit of length equivalent to 10 km","n. 英里, 很大距离\n[机] 英里, 哩",4,s:miles,
milk,milk,n. a white nutritious liquid secreted by mammals and used as food by human beings\nn. produced by mammary glands of female mammals for feeding their young\nn. a river that rises in the Rockies in northwestern Montana and flows eastward to become a tributary of the Missouri River\nn. any of several nutritive milklike liquids,"n. 奶, 乳状物\nvt. 挤乳, 榨取\nvi. 产乳",3,d:milked/i:milking/s:milks/p:milked/3:milks,a healthy mother will produce enough milk for her baby
mind,maind,n. that which is responsible for one's thoughts and feelings; the seat of the faculty of reason\nn. recall or remembrance\nn. attention\nn. your intention; what you intend to do,"n. 思想, 愿望, 智力, 记忆, 心理, 情绪, 理智, 主意, 心意\nvi. 介意, 注意, 留心\nvt. 注意, 留意, 专心于, 照看, 介意",3,s:minds/d:minded/i:minding/p:minded/3:minds,a lot of thoughts ran through my mind
minute,'minit. mai'nju:t,n. a unit of time equal to 60 seconds or 1/60th of an hour\nn. a unit of angular distance equal to a 60th of a degree\nn. a short note\ns. characterized by painstaking care and detailed examination,"n. 分, 分钟, 片刻, 备忘录, 笔记\nvt. 记录, 摘录, 测定时间\na. 微小的, 详细的",1,s:minutes/3:minutes,we waited for twenty minutes
mirror,'mirә,n. polished surface that forms images by reflecting light\nn. a faithful depiction or reflection\nv. reflect as if in a mirror\nv. reflect or resemble,"n. 镜子, 写真, 典范\nvt. 反映, 映出",3,s:mirrors/d:mirrored/p:mirrored/3:mirrors/i:mirroring,he checked his appearance in the mirror
miss,mis,n. a failure to hit (or meet or find etc)\nn. a form of address for an unmarried woman\nv. fail to perceive or to catch with the senses or the mind\nv. feel or suffer from the lack of,"n. 失误, 避免, 失败, 小姐\nvt. 未得到, 未达到, 未听到, 未觉察, 逃脱, 遗漏, 错过, 思念\nvi. 失败, 击不中",4,d:missed/p:missed/i:missing/3:misses/s:misses,a laser-guided bomb had missed its target
mistake,mis'teik,n. a wrong action attributable to bad judgment or ignorance or inattention\nn. an understanding of something that is not correct\nv. identify incorrectly,"n. 错误, 误会\nvi. 犯错, 误认\nvt. 误解, 弄错\n[计] 错误",4,s:mistakes/d:mistaken/i:mistaking/p:mistook/3:mistakes,coming here was a mistake
model,'mɒdәl,n. a hypothetical description of a complex entity or process\nn. a type of product\nn. a person who poses for a photographer or painter or sculptor\nn. representation of something (sometimes on a smaller scale),"n. 模型, 模范, 模特儿\na. 模范的, 作模型用的\nvi. 做模型, 做模特儿\nvt. 使模仿, 塑造\n[计] 模型",4,s:models/d:modelled/i:modelling/p:modelled/3:models,a model of St Paul's Cathedral
modern,'mɒdәn,n. a contemporary person\nn. a typeface (based on an 18th century design by Gianbattista Bodoni) distinguished by regular shape and hairline serifs and heavy downstrokes\na. belonging to the modern era; since the Middle Ages\ns. characteristic of present-day art and music and literature and architecture,"n. 现代人, 有思想的人\na. 现代的, 时髦的",4,s:moderns,the pace of modern life
mom,mʌm,n informal terms for a mother,n. 妈妈,2,s:moms,my mom gave us each a slice of pizza
moment,'mәumәnt,n. a particular point in time\nn. an indefinitely short time\nn. a turning force produced by an object acting at a distance (or a measure of that force)\nn. the n-th moment of a distribution is the expected value of the n-th power of the deviations from a fixed value,"n. 片刻, 瞬间, 重要, 阶段, 力矩\n[医] 片刻, 瞬间, 时机, 因素, 矩",5,s:moments,she was silent for a moment before replying
Monday,'mʌndi,n. the second day of the week; the first working day,n. 星期一,4,s:mondays,I saw him on Monday
money,'mʌni,n. the most common medium of exchange; functions as legal tender\nn. wealth reckoned in terms of money\nn. the official currency issued by a government or national bank,"n. 金钱, 一笔款, 财富, 货币, 金额\n[经] 货币, 金钱, 财产",5,s:moneys,I counted the money before putting it in my wallet
monitor,'mɒnitә,n. an ironclad vessel built by Federal forces to do battle with the Merrimac\nn. display produced by a device that takes signals and displays them on a television screen or a computer monitor\nn. electronic equipment that is used to check the quality or content of electronic transmissions\nn. a piece of electronic equipment that keeps track of the operation of a system continuously and warns of trouble,"n. 监督器, 级长, 监听员, 班长, 监视器, 告诫物\nv. 监视, 监听, 监督\n[计] 监视器, 监视程序; 监视",3,d:monitored/i:monitoring/s:monitors/3:monitors/p:monitored,a heart monitor
monkey,'mʌŋki,n. any of various long-tailed primates (excluding the prosimians),"n. 猴子, 猿, 打桩锤\nvi. 淘气, 胡闹\nvt. 嘲弄",2,s:monkeys/i:monkeying/p:monkeyed/3:monkeys/d:monkeyed/f:monkeys,
month,mʌnθ,n. a time unit of approximately 30 days,n. 月\n[经] 月,5,s:months,the first six months of 1992
moon,mu:n,n. the natural satellite of the Earth\nn. any object resembling a moon\nn. United States religious leader (born in Korea) who founded the Unification Church in 1954; was found guilty of conspiracy to evade taxes (born in 1920)\nn. any natural satellite of a planet,"n. 月亮, 月球, 月光\nvi. 闲荡\nvt. 虚度",3,s:moons/i:mooning/p:mooned/3:moons/d:mooned,"there was no moon, but a sky sparkling with brilliant stars"
more,mɒ:,"n. English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state\na. (comparative of `much' used with mass nouns) a quantifier meaning greater in size or amount or extent or degree\na. (comparative of `many' used with count nouns) quantifier meaning greater in number\nr. used to form the comparative of some adjectives and adverbs","n. 更多\na. 多的, 程度较大的, 更大的\nadv. 多, 更多, 进一步\n[计] DOS外部命令:显示满屏后自动暂停, 并显示:""--More--"", 按任意键继续",5,,she poured herself more coffee
morning,'mɒ:niŋ,n. the time period between dawn and noon,"n. 早晨, 早上, 初期",5,s:mornings,I've got a meeting this morning
most,mәust,a. (superlative of `many' used with count nouns and often preceded by `the') quantifier meaning the greatest in number\na. the superlative of `much' that can be used with mass nouns and is usually preceded by `the'; a quantifier meaning the greatest in amount or extent or degree\nr. used to form the superlative\nr. very,"n. 最多, 最大\na. 大多数的, 几乎全部的, 最多的\nadv. 最, 最多, 极其",5,,they've had the most success
mother,'mʌðә,n. a woman who has given birth to a child (also used as a term of address to your mother)\nn. a stringy slimy substance consisting of yeast cells and bacteria; forms during fermentation and is added to cider or wine to produce vinegar\nn. a term of address for an elderly woman\nn. a term of address for a mother superior,"n. 母亲, 修女院长\nvt. 产生, 照看, 收养",5,s:mothers/i:mothering/p:mothered/3:mothers/d:mothered,she returned to Bristol to nurse her ageing mother
motorcycle,'mәutәsaikl,n. a motor vehicle with two wheels and a strong frame,"n. 摩托车\n[机] 机动车, 机踏车, 摩托车",1,s:motorcycles/3:motorcycles/i:motorcycling/p:motorcycled/d:motorcycled/f:motorcycles,
mountain,'mauntin,n. a land mass that projects well above its surroundings; higher than a hill,"n. 山, 山脉, 大堆",4,s:mountains,we set off down the mountain
mouse,maus,n. any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails\nn. person who is quiet or timid\nn. a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a pad; on the bottom of the device is a ball that rolls on the surface of the pad\nv. manipulate the mouse of a computer,"n. 老鼠, 胆小羞怯的人, 鼠标\nvi. 捕鼠, 窥探\nvt. 探出\n[计] 鼠标",2,s:mice/i:mousing/p:moused/3:mouses/d:moused,
mouth,mauθ,n. the opening through which food is taken in and vocalizations emerge\nn. the externally visible part of the oral cavity on the face and the system of organs surrounding the opening\nn. an opening that resembles a mouth (as of a cave or a gorge)\nn. the point where a stream issues into a larger body of water,"n. 嘴, 口, 口腔, 口状物\nvi. 装腔作势说话, 做鬼脸\nvt. 说出, 做作地说",4,s:mouths/p:mouthed/i:mouthing/d:mouthed/3:mouths,"Ben stood transfixed with disbelief, his mouth open"
move,mu:v,"n. the act of deciding to do something\nn. the act of changing your residence or place of business\nn. (game) a player's turn to take some action permitted by the rules of the game\nv. cause to move or shift into a new position or place, both in a concrete and in an abstract sense","n. 移动, 迁居, 步骤\nvt. 移动, 开动, 感动, 搬(家)\nvi. 移动, 离开, 运行, 迁移, 摇动, 搬家, 交往, 进展, 脱手\n[计] 移动; 传送; DOS外部命令:移动文件, 它可将文件移动到指定的地方",5,i:moving/p:moved/d:moved/3:moves/s:moves,she moved to the door
movie,'mu:vi,n. a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement,n. 电影,4,s:movies,a movie star
Mr.,'mistә(r),n a form of address for a man,"阁下, 先生",,,Mr Robert Smith
Ms.,miz,n a form of address for a woman,女士,,,Ms Sarah Brown
much,mʌtʃ,n. a great amount or extent\na. (quantifier used with mass nouns) great in quantity or degree or extent\nr. to a great degree or extent\nr. very,"n. 大量, 许多, 重要的事\na. 很多的, 重要的\nadv. 多, 甚, 几乎",5,,I didn't get much sleep
murder,'mә:dә,n. unlawful premeditated killing of a human being by a human being\nv. kill intentionally and with premeditation,"n. 谋杀\nvt. 谋杀, 损毁, 破坏\nvi. 犯杀人罪",4,d:murdered/s:murders/p:murdered/i:murdering/3:murders,the brutal murder of a German holidaymaker
museum,mju:'ziәm,n. a depository for collecting and displaying objects having scientific or historical or artistic value,n. 博物馆,4,s:museums,the Museum of Modern Art
music,'mju:zik,n. an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner\nn. any agreeable (pleasing and harmonious) sounds\nn. musical activity (singing or whistling etc.)\nn. (music) the sounds produced by singers or musical instruments (or reproductions of such sounds),"n. 音乐, 乐曲",5,s:musics,couples were dancing to the music
must,mʌst,n. a necessary or essential thing\nn. grape juice before or during fermentation\ns. highly recommended,"n. 必须, 未发酵葡萄汁, 绝对必要的事物\naux. 必须",5,,you must show your ID card
my,mai,"a. Of or belonging to me; -- used always attributively; as, my\n   body; my book; -- mine is used in the predicate; as, the book is mine.\n   See Mine.",pron. 我的\n[医] 迈尔(热容单位),5,,my name is John
myself,mai'self,"pron. I or me in person; -- used for emphasis, my own self or\n   person; as I myself will do it; I have done it myself; -- used also\n   instead of me, as the object of the first person of a reflexive verb,\n   without emphasis; as, I will defend myself.","pron. 我自己, 我亲自, 我独自",4,,I hurt myself by accident
name,neim,n. a language unit by which a person or thing is known\nn. a person's reputation\nn. family based on male descent\nn. a well-known or notable person,"n. 名字, 名称, 姓名, 名义, 名誉, 文件名\nvt. 命名, 称呼, 任命, 提名, 列举\na. 姓名的, 据以取名的\n[计] 名称, 文件名, 姓名",5,s:names/d:named/p:named/i:naming/3:names,my name is John Parsons
national,'næʃәnәl,n. a person who owes allegiance to that nation\na. of or relating to or belonging to a nation or country\na. limited to or in the interests of a particular nation\na. concerned with or applicable to or belonging to an entire nation or country,"a. 国家的, 国立的, 全国性的, 民族的\n[经] 全国性的, 国家的, 国民的",5,s:nationals,this policy may have been in the national interest
natural,'nætʃәrәl,n. someone regarded as certain to succeed\nn. a notation cancelling a previous sharp or flat\nn. (craps) a first roll of 7 or 11 that immediately wins the stake\na. in accordance with nature; relating to or concerning nature,"n. 白痴\na. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的",4,,carrots contain a natural antiseptic
nature,'neitʃә,n. the essential qualities or characteristics by which something is recognized\nn. a causal agent creating and controlling things in the universe\nn. the natural physical world including plants and animals and landscapes etc.\nn. the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions,"n. 自然, 大自然, 本性, 性格, 性质\n[医] 自然, 大自然; 本性, 性能",4,s:natures,the breathtaking beauty of nature
near,niә,a. not far distant in time or space or degree or circumstances\ns. being on the left side\ns. closely resembling the genuine article\nr. near in time or place or relationship,"a. 近的, 近亲的, 近似的\nadv. 接近, 亲近\nprep. 靠近, 近似于\nv. 接近, 走近",5,t:nearest/r:nearer/i:nearing/p:neared/3:nears/d:neared,a bomb exploded somewhere near
nearly,'niәli,r (of actions or states) slightly short of or not quite accomplished; all but\nr in a close manner,"adv. 几乎, 密切地",4,,David was nearly asleep
necessary,'nesisәri,a. absolutely essential\ns. unavoidably determined by prior circumstances,a. 必要的；必然的；必需的,4,s:necessaries,they granted the necessary planning permission
neck,nek,n. the part of an organism (human or animal) that connects the head to the rest of the body\nn. a narrow elongated projecting strip of land\nn. a cut of meat from the neck of an animal\nn. a narrow part of an artifact that resembles a neck in position or form,"n. 脖子, 衣领, 颈\nvi. 拥抱, 拥吻, 收缩\nvt. 割颈",3,s:necks/i:necking/p:necked/3:necks/d:necked,she had a silver crucifix around her neck
need,ni:d,n. a condition requiring relief\nn. anything that is necessary but lacking\nv. have or feel a need for,"n. 需要, 必须, 缺乏\nvt. 需要, 必需\nvi. 贫困, 有必要\naux. 需要",5,s:needs/3:needs/d:needed/p:needed/i:needing,I need help now
neighbour,'neibә,n a person who lives (or is located) near another\nn a nearby object of the same kind\nv live or be located as a neighbor\nv be located near or adjacent to,"n. 邻居, 邻接的东西, 邻国, 邻座, 邻人, 世人\na. 邻接的, 邻近的\nvi.vt. 邻近, 与...结邻, 邻接",3,s:neighbours/i:neighbouring/p:neighboured/3:neighbours/d:neighboured,our garden was the envy of the neighbours
neither,'naiðә,s. not either; not one or the other,"adv. 皆不, 两个都不\na. (两者)都不的\npron. 两者都不\nconj. 既非, 既不",4,,"unlike her friends, she is neither a snob nor a gossip"
nervous,'nә:vәs,s. easily agitated\na. of or relating to the nervous system,"a. 神经紧张的, 不安的, 神经的\n[医] 神经的; 神经质的, 神经过敏的",3,,"a sensitive, nervous person"
never,'nevә,r. not ever; at no time in the past or future\nr. not at all; certainly not; not in any circumstances,"adv. 从不, 决不, 不曾\n[法] 永不, 决不, 从来没有",5,,they had never been camping in their lives
new,nju:,a. not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered\ns. having no previous example or precedent or parallel\ns. other than the former one(s); different\na. unaffected by use or exposure,"a. 新的, 陌生的, 最近的, 不熟悉的\n[法] 新发现的, 新的, 重新开始的",5,r:newer/t:newest,the new Madonna album
news,nju:z,n. information about recent and important events\nn. information reported in a newspaper or news magazine\nn. informal information of any kind that is not previously known to someone,"n. 新闻, 消息, 报导\n[法] 新闻, 消息, 新闻报导",5,,I've got some good news for you
newspaper,'nju:z.peipә,n. a daily or weekly publication on folded sheets; contains news and articles and advertisements\nn. a business firm that publishes newspapers\nn. the physical object that is the product of a newspaper publisher\nn. cheap paper made from wood pulp and used for printing newspapers,n. 报纸,4,s:newspapers,all the newspapers carried the story
next,'nekst,r. at the time or occasion immediately following,"n. 下一个\na. 下一个的, 其次的, 贴近的\nadv. 然后, 下次, 次于\n[计] 近邻干扰",5,,we'll go to Corfu next year
nice,nais,n. a city in southeastern France on the Mediterranean; the leading resort on the French Riviera\na. pleasant or pleasing or agreeable in nature or appearance\ns. done with delicacy and skill,"a. 美好的, 和蔼的, 正派的, 做得好的, 精密的, 细微的, 挑剔的, 谨慎的",4,r:nicer/t:nicest,we had a very nice time
night,nait,n. the time after sunset and before sunrise while it is dark outside\nn. a period of ignorance or backwardness or gloom\nn. the period spent sleeping\nn. the dark part of the diurnal cycle considered a time unit,"n. 夜, 夜晚, 晚上, 黑暗, 夜晚的工作\n[法] 夜, 黑夜, 黑暗",5,s:nights,a moonless night
nine,nain,n. the cardinal number that is the sum of eight and one\ns. denoting a quantity consisting of one more than eight and one less than ten,"num. 九, 九个",5,,nine European countries
nineteen,.nain'ti:n,n. the cardinal number that is the sum of eighteen and one\ns. being one more than eighteen,"num. 十九, 十九个",5,,nineteen of the interviewees had never worked
ninety,'nainti,n. the cardinal number that is the product of ten and nine\ns. being ten more than eighty,"num. 九十, 九十个",5,,a cheque for ninety pounds
ninth,nainθ,n. position nine in a countable series of things\ns. coming next after the eighth and just before the tenth in position,"num. 第九, 九分之一",4,,the ninth century
no,nәu,n. a negative\na. quantifier; used with either mass nouns or plural count nouns for indicating a complete or almost complete lack or zero quantity of\nr. referring to the degree to which a certain quality is present\nr. not in any degree or manner; not at all,"n. 不, 拒绝, 否决票\na. 没有, 不是, 绝非\nadv. 不",5,,there is no excuse
nobody,'nәubɒdi,n a person of no influence,"n. 小人物, 无名小卒\npron. 无人, 没有人",4,s:nobodies,nobody was at home
nod,nɒd,"n. a sign of assent or salutation or command\nn. the act of nodding the head\nv. express or signify by nodding\nv. lower and raise the head, as to indicate assent or agreement or confirmation","n. 点头, 打盹, 晃动\nvi. 点头, 打盹\nvt. 点头表示, 点(头)",3,p:nodded/i:nodding/3:nods/s:nods/d:nodded,he looked around for support and everyone nodded
noise,nɒiz,n. sound of any kind (especially unintelligible or dissonant sound)\nn. the auditory experience of sound that lacks musical quality; sound that is a disagreeable auditory experience\nn. electrical or acoustic activity that can disturb communication\nn. a loud outcry of protest or complaint,"n. 噪音, 杂音, 响声, 喧闹\nvt. 谣传\nvi. 喧闹\n[计] 噪声",3,s:noises/i:noising/p:noised/3:noises/d:noised,making a noise like a pig
none,nʌn,n. a canonical hour that is the ninth hour of the day counting from sunrise\nn. a service in the Roman Catholic Church formerly read or chanted at 3 PM (the ninth hour counting from sunrise) but now somewhat earlier\ns. not any\nr. not at all or in no way,"adv. 一点也不, 毫不\npron. 没有人, 无一物, 并无一个\na. 没有的",4,,none of you want to work
noodle,'nu:dl,n. a ribbonlike strip of pasta,"n. 面条, 笨蛋",1,s:noodles/3:noodles/i:noodling/p:noodled,cook the noodles in a large pan of boiling water
noon,nu:n,n. the middle of the day,"n. 正午, 中午, 全盛期",2,s:noons,the service starts at twelve noon
nor,nɒ:,"conj. A negative connective or particle, introducing the second\n   member or clause of a negative proposition, following neither, or not,\n   in the first member or clause (as or in affirmative propositions\n   follows either). Nor is also used sometimes in the first member for\n   neither, and sometimes the neither is omitted and implied by the use of\n   nor.","conj. 也不, 也没有\n[计] 或非",4,,they were neither cheap nor convenient
normal,'nɒ:ml,a. conforming with or constituting a norm or standard or level or type or social norm; not abnormal\na. in accordance with scientific laws\na. being approximately average or within certain limits in e.g. intelligence and development\ns. forming a right angle,"n. 常态, 标准, 正常, 普通\na. 正常的, 正规的, 标准的, 师范的, 正态的\n[计] 标准, 普通",4,s:normals,it's quite normal for puppies to bolt their food
North,nɒ:θ,"n. the region of the United States lying to the north of the Mason-Dixon line\nn. the cardinal compass point that is at 0 or 360 degrees\nn. a location in the northern part of a country, region, or city\nn. the direction corresponding to the northward cardinal compass point","n. 北方, 北\na. 北的, 北方的\nadv. 向北方, 在北方",4,,a bitter wind blew from the north
northern,'nɒ:ðәn,n. a dialect of Middle English that developed into Scottish Lallans\na. in or characteristic of a region of the United States north of (approximately) the Mason-Dixon line\na. situated in or coming from regions of the north,"n. 北方人\na. 北方的, 向北的, 自北方来的",,,the northern slopes
nose,nәuz,n. the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals\nn. a front that resembles a human nose (especially the front of an aircraft)\nn. the front or forward projection of a tool or weapon\nn. a small distance,"n. 鼻子, 突出部分, 嗅觉\nvt. 嗅到, 探出, 用鼻子触\nvi. 闻, 嗅, 探听, 告密",3,s:noses/i:nosing/p:nosed/d:nosed/3:noses,he slowly breathed out the air through his nose
not,nɒt,r. negation of a word or group of words,"adv. 不, 非, 未\n[计] 非",5,,he would not say
note,nәut,n. a brief written record\nn. a short personal letter\nn. a notation representing the pitch and duration of a musical sound\nn. a tone of voice that shows what the speaker is feeling,"n. 笔记, 记录, 注解, 票据, 符号, 显要, 注重, 便笺, 照会\nvt. 记录, 注解, 注意",4,s:notes/d:noted/p:noted/i:noting/3:notes,I'll make a note in my diary
notebook,'nәutbuk,n. a book with blank pages for recording notes or memoranda\nn. a small compact portable computer,"n. 笔记本, 手册, 期票簿",2,s:notebooks,he copied the number into his notebook
nothing,'nʌθiŋ,n. a quantity of no importance\nr. in no respect; to no degree,"n. 无, 不关紧要之事, 零\nadv. 毫不, 决不\ninterj. 什么也没有, 无",5,,I said nothing
notice,'nәutis,n. an announcement containing information about an event\nn. the act of noticing or paying attention\nn. advance notification (usually written) of the intention to withdraw from an arrangement of contract\nn. polite or favorable attention,"n. 注意, 布告, 通知, 预告, 短评\nvt. 注意, 通知, 评论, 提及, 关注\nvi. 注意",4,p:noticed/d:noticed/i:noticing/s:notices/3:notices,their silence did not escape my notice
November,nәu'vembә,n. the month following October and preceding December,n. 十一月,4,,the shop opened in November
now,nau,n. the momentary present\nr. in the historical present; at this point in the narration of a series of past events\nr. used to preface a command or reproof or request\nr. at the present moment,"adv. 现在, 刚才, 目前\nn. 现在\na. 现在的\nconj. 由于",5,,where are you living now?
number,'nʌmbә,n. the property possessed by a sum or total or indefinite quantity of units or individuals\nn. a concept of quantity involving zero and units\nn. a select company of people\nn. a numeral or string of numerals that is used for identification,"n. 数, 数字, 数目, 号码\nvt. 数, 计算, 共计\nvi. 计算, 报数\n[计] 数字",5,s:numbers/d:numbered/p:numbered/i:numbering/0:numb/1:r/3:numbs,think of a number from one to ten and multiply it by three
nurse,nә:s,"n. one skilled in caring for young children or the sick (usually under the supervision of a physician)\nv. try to cure by special care of treatment, of an illness or injury\nv. serve as a nurse; care for sick or handicapped people\nv. treat carefully","n. 护士, 保姆, 奶妈\nvt. 看护, 照顾, 培养\nvi. 喂奶, 看护病人",3,s:nurses/i:nursing/p:nursed/d:nursed/3:nurses,a team of doctors and nurses
object,'ɒbdʒekt,n. a tangible and visible entity; an entity that can cast a shadow\nn. (grammar) a constituent that is acted upon\nn. the focus of cognitions or feelings\nn. (computing) a discrete item that provides a description of virtually anything known to a computer,"n. 物体, 目标, 目的, 对象, 宾语, 客体\nvi. 反对, 抱反感\nvt. 提出...来反对\n[计] 对象",4,s:objects/p:objected/d:objected/i:objecting/3:objects,he was dragging a large object
ocean,'әuʃәn,n. a large body of water constituting a principal part of the hydrosphere\nn. anything apparently limitless in quantity or volume,"n. 海洋, 广阔, 许多, 一大片\n[法] 海洋, 海",3,s:oceans,the Atlantic Ocean
October,ɒk'tәubә,n. the month following September and preceding November,n. 十月,4,,the project started in October
of,ɒv,"prep. In a general sense, from, or out from; proceeding from;\n   belonging to; relating to; concerning; -- used in a variety of\n   applications; as:\nprep. Denoting that from which anything proceeds; indicating\n   origin, source, descent, and the like; as, he is of a race of kings; he\n   is of noble blood.\nprep. Denoting possession or ownership, or the relation of subject\n   to attribute; as, the apartment of the consul: the power of the king; a\n   man of courage; the gate of heaven.\nprep. Denoting the material of which anything is composed, or that\n   which it contains; as, a throne of gold; a sword of steel; a wreath of\n   mist; a cup of water.\nprep. Denoting part of an aggregate or whole; belonging to a\n   number or quantity mentioned; out of; from amongst; as, of this little\n   he had some to spare; some of the mines were unproductive; most of the\n   company.\nprep. Denoting that by which a person or thing is actuated or\n   impelled; also, the source of a purpose or action; as, they went of\n   their own will; no body can move of itself; he did it of necessity.\nprep. Denoting reference to a thing; about; concerning; relating\n   to; as, to boast of one's achievements.\nprep. Denoting nearness or distance, either in space or time;\n   from; as, within a league of the town; within an hour of the appointed\n   time.\nprep. Denoting identity or equivalence; -- used with a name or\n   appellation, and equivalent to the relation of apposition; as, the\n   continent of America; the city of Rome; the Island of Cuba.\nprep. Denoting the agent, or person by whom, or thing by which,\n   anything is, or is done; by.\nprep. Denoting relation to place or time; belonging to, or\n   connected with; as, men of Athens; the people of the Middle Ages; in\n   the days of Herod.\nprep. Denoting passage from one state to another; from.\nprep. During; in the course of.","prep. 的, 属于",5,,
off,ɒf,a. not in operation or operational\ns. below a satisfactory level\na. (of events) no longer planned or scheduled\ns. in an unpalatable state,"a. 关着的, 不再生效的, 处于...境况的, 休假的, 空闲的\nadv. 走开, ...掉, ...下, 休息, 出发, 隔断\nprep. 离开, 脱落, 不在从事......, 在...之外\nvi. 离开, 滚开\nvt. 杀死\nn. 关闭状态\n[计] 关闭, 清屏命令",5,i:offing/p:offed/3:offs/d:offed,the man ran off
offer,'ɒfә,"n. the verbal act of offering\nn. something offered (as a proposal or bid)\nv. make available or accessible, provide or furnish\nv. present for acceptance or rejection","n. 给予(物), 出价, 提议, 意图, 报价\nvt. 提供, 出价, 奉献, 试图, 使出现, 演出\nvi. 出现, 献祭, 提议, 求婚",5,d:offered/3:offers/i:offering/p:offered/s:offers,may I offer you a drink?
office,'ɒfis,n. place of business where professional or clerical duties are performed\nn. (of a government or government official) holding an office means being in power\nn. professional or clerical workers in an office\nn. a religious rite or service prescribed by ecclesiastical authorities,"n. 办公室, 部, 公职, 职责\n[化] 办公室",5,s:offices,an office job
officer,'ɒfisә,n. a person authorized to serve in a position of authority on a vessel\nv. direct or command as an officer,"n. 军官, 主管, 官员, 公务员\nvt. 指挥",5,s:officers/i:officering/p:officered/3:officers/d:officered,he is also a serving officer in the army
often,'ɒ:fn,r. in many cases or instances,"adv. 时常, 常常",5,,he often goes for long walks by himself
oil,ɒil,"n. a slippery or viscous liquid or liquefiable substance not miscible with water\nn. oil paint containing pigment that is used by an artist\nv. cover with oil, as if by rubbing","n. 油, 石油, 油画颜料\nvt. 涂油于, 使融化成油状, 加油于\nvi. 加燃油, 融化",5,s:oils/p:oiled/i:oiling/d:oiled/3:oils,
OK,'әu'kei,n a state in south central United States\nk an endorsement\ns being satisfactory or in satisfactory condition\nr an expression of agreement normally occurring at the beginning of a sentence,"a. 好, 不错, 可以\nadv. 好, 不错, 可以\nn. 批准, 认可\n[计] 确定",,,"OK, I'll pass on your message"
old,әuld,n. past times (especially in the phrase `in days of old')\na. (used especially of persons) having lived for a relatively long time or attained a specific age\na. of long duration; not new\ns. (used for emphasis) very familiar,"n. 以前, 往昔\na. 老的, 旧的, 古老的, 年长的, 老练的",5,r:older/t:oldest/s:olds,the old man lay propped up on cushions
on,ɒn,a. in operation or operational\na. (of events) planned or scheduled\nr. indicates continuity or persistence or concentration\nr. in a state required for something to function or be effective,prep. 在...之上\nadv. ...上去\na. 正起作用的\n[计] 打开,5,,on the table was a water jug
